timestamp,adjusted-sopr-a-sopr,coin-days-destroyed-cdd,market-value-to-realized-value-ratio-mvrv,mvrv-z-score,net-realized-profit-loss-usd,net-unrealized-profit-loss-nupl,number-of-utxos-in-loss,number-of-utxos-in-profit,percent-of-utxos-in-profit,percent-supply-in-profit,price-drawdown-from-ath,price-ohlc-usd-close,price-ohlc-usd-high,price-ohlc-usd-low,price-ohlc-usd-open,puell-multiple,realized-loss-usd,realized-profit-loss-ratio,realized-profit-usd,realized-profits-to-value-rpv-ratio,relative-unrealized-loss,relative-unrealized-profit,reserve-risk,supply-adjusted-cdd,total-supply-in-loss-btc,total-supply-in-profit-btc
2013-08-24,1.01280670917313,1256515.3310597,2.086532983547792,1.79061667189069,344493.788881768,0.521210465416293,2014718,4871582,0.707430986160928,0.83298087697096,-0.5784722582621343,107.624,107.98,107.604,107.885,2.02373966710202,160481.405180331,3.14662744568235,504975.194062098,0.0008327901121913,0.0400741691976707,0.561284634613963,0.0073151038765407,0.1083013811002562,1937758.33765206,9664256.46465977
2013-08-25,1.03690680639571,1638712.37471137,2.1616574883565614,1.9159076908024,828834.303246244,0.537143938446795,1701233,5180203,0.752779361749495,0.869409940893721,-0.5625346935310674,109.2556015,109.28,109.1582138,109.1582138,1.70860191157213,72903.7870359421,12.3688785856573,901738.090282186,0.0014840509720465,0.0335327551328331,0.570676693579628,0.0074657498198126,0.1411977093101182,1515600.77625895,10090189.0260529
2013-08-26,1.02975164436843,2444387.35334348,2.131605252358022,1.86464336512513,978242.291834502,0.530986324883582,1820763,5066402,0.735629536972034,0.853682849857475,-0.567741880791474,112.7359776,113.2239431,112.7359776,113.1125885,1.88931356877998,197404.555778966,5.95552034234632,1175646.84761347,0.0019302358448206,0.0353801857348245,0.566366510618407,0.0075044103131503,0.2105424530978583,1698733.30520054,9911206.49711129
2013-08-27,1.03942689296905,2649163.03131505,2.235933804195841,2.03815147054528,1860560.41621096,0.552730111359032,1352851,5528418,0.803400942471512,0.876671702445768,-0.5449983042307132,112.066,112.4293272,111.8538749,111.8538749,1.99465550541711,262477.853537444,8.08844723901836,2123038.2697484,0.0034722869143998,0.0272546570020939,0.579984768361126,0.0077622650801584,0.2280973923085411,1432355.1725834,10181809.6297284
2013-08-28,1.04264518621054,2957489.35845195,2.2331587220830804,2.03408933207589,1645406.20244226,0.552081873319146,1356100,5535500,0.803206033411514,0.870104159516576,-0.5441009283572658,118.4607869,118.4607869,117.7021981,117.7021981,2.11838470210275,123101.952020283,14.3662072407361,1768508.15446254,0.0028820627717253,0.0270103041979629,0.579092177517109,0.0078225827462226,0.2545472771908853,1508932.550428,10109405.0673124
2013-08-29,1.05133044430295,10309676.7184998,2.236097773226456,2.04322592852066,2013430.85343809,0.554158787802441,1196703,5707424,0.826668454969035,0.891348659327048,-0.5417639867473583,118.37,118.652839,117.91,117.91,2.23841767566178,373943.698578602,6.3843155028186,2387374.55201669,0.0038742802790431,0.0256044232886142,0.579763211091056,0.0077829958589266,0.8869798051766316,1262891.45261847,10360448.3496934
2013-08-30,1.04987409759994,3893131.77305434,2.34507424233634,2.22133904274008,2224199.56929926,0.573637671088449,896788,6012845,0.870211920083165,0.910739484871193,-0.5173791975176749,118.95,118.9534141,118.604,118.91,2.459035427057,131130.151541808,17.9617707533124,2355329.72084107,0.0038043435392991,0.0200413559426743,0.593679027031124,0.0078839391865933,0.3347929778457055,1037962.75841156,10590502.0439003
2013-08-31,1.07719398016113,4485739.59150237,2.397761814243931,2.31728083813134,3014642.61195972,0.581737544220256,788490,6146822,0.886307926737831,0.916087073496058,-0.5037961090505294,125.3054338,125.3308554,124.8736414,124.8736414,2.82114339205462,104842.428049235,29.7540327713893,3119485.04000895,0.0050083892553467,0.0179877516924165,0.599725295912673,0.0083016105311005,0.385569908286656,976246.32687533,10657793.4754365
2013-09-01,1.05297951346785,3469433.94036874,2.430645479318641,2.36473801268374,2156126.75086613,0.58853590642272,615391,6330079,0.911396780923393,0.931806924299674,-0.4949091935577419,128.81531,129.662074,127.9986543,127.9986543,2.81660094295378,454189.562927588,5.74719572367163,2610316.31379372,0.0041716550546382,0.0159562646456842,0.604492171068404,0.0083860031120728,0.2980722183042542,793737.7236829,10845827.0786289
2013-09-02,1.05905088960764,2814932.21046088,2.409049031395164,2.31581463002427,2322479.25225258,0.582738493638622,752318,6203301,0.891840251744669,0.911389630705779,-0.4972179503832219,130.85,130.85,130.2460798,130.652,2.73490386422487,208869.47318578,12.1192852494382,2531348.72543836,0.0040260791676524,0.016874760947034,0.599613254585656,0.0083609101333188,0.2417309045557179,1031862.41629182,10613077.38602
2013-09-03,1.0902432326685,6361158.10610453,2.3758021042001483,2.28112685500707,4052973.83016224,0.579091215056886,790219,6159660,0.886297444890767,0.90047442150404,-0.5006634312389355,129.1119749,129.4658548,129.086,129.3998149,2.43539152177113,289813.027508339,14.9847882788693,4342786.85767058,0.006855942318711,0.0170469811585674,0.596138196215454,0.008248331161525,0.5460315289622595,1159452.06943142,10490337.7328804
2013-09-04,1.01449237387359,2813997.51017036,2.243404557441493,2.05863879766498,737099.553496561,0.554723021938666,1137879,5815810,0.83636325984668,0.865232842192232,-0.527719262754965,129.46,129.5092981,129.1759998,129.18,2.00532862290007,911158.338451886,1.80896977220111,1648257.89194845,0.0025969428562048,0.0244309090532439,0.57915393099191,0.0080733056056227,0.2414645352014124,1570558.23688355,10083306.5654283
2013-09-05,1.00370838527476,2035307.76404256,2.249809146168992,2.0647189882452,170171.18211487,0.553494772011058,1147140,5818834,0.83532238277088,0.863747389173391,-0.5260189215203119,118.4670728,122.6693572,118.4670728,122.3101654,2.09147793250399,1153075.95083018,1.14758020232089,1323247.13294505,0.0020825180071131,0.0242835342381278,0.577778306249185,0.0076439458544027,0.1745794013769152,1588479.23596876,10069860.5663431
2013-09-06,1.01288575978964,2239199.2634161,2.1479605098635988,1.90254129630988,487941.751172854,0.532001238898619,1706091,5268234,0.755375466442989,0.815388814288583,-0.546908829448298,122.0834341,122.0834341,121.4998803,122.0643769,2.13976654345942,644707.273561329,1.75684232392399,1132649.02473418,0.0017796185499012,0.0324698950737632,0.564471133972383,0.0075808442445743,0.1919921172270454,2153113.76106531,9509851.04124652
2013-09-07,1.01630912840636,2492635.48305618,2.1950533437753204,1.96856048661901,492845.647983519,0.544445002670091,1291924,5693051,0.81504243035945,0.856113604717289,-0.5364473345412153,116.9583638,117.4976587,116.5014995,116.6043529,1.63706690120851,421935.315020555,2.16805972488818,914780.963004074,0.0014352218127321,0.0268061187073414,0.571251121377433,0.0073748996428165,0.2136556908659061,1678663.55189668,9987926.25041515
2013-09-08,1.01008163233619,1114743.28215176,2.1644336310529924,1.91544601849461,237506.279099433,0.537464594611697,1493304,5497254,0.786382717946121,0.832305191169458,-0.542562478691211,119.99,120.0,119.9233166,119.926,1.76739862356854,256790.80028595,1.92490182216403,494297.079385383,0.0007746586230738,0.0293000605997555,0.566764655211452,0.0073459471743534,0.0955178350718378,1957084.74872769,9713430.05358414
2013-09-09,1.03910968838134,9288445.24055481,2.2105100975488576,1.99161201491033,1705475.70564793,0.549269858476957,1133737,5864421,0.837994940954463,0.870420907487769,-0.5313376110590124,118.6,118.75,117.9891975,118.2068622,2.27417277450461,495830.720525016,4.43963299378076,2201306.42617295,0.003437430407922,0.0242197482735872,0.573489606750544,0.0073245936850078,0.7955432903281039,1512912.33112862,10162677.4711832
2013-09-10,1.02890935178886,2168131.2464642,2.2206350663470364,2.00512923482773,1080174.48971854,0.549701099065399,1137571,5865980,0.837572254417795,0.866002570552997,-0.5281594117742062,121.754405,121.7919726,120.8469442,121.6889537,2.19357700617803,201957.164235914,6.3485326643661,1282131.65395445,0.0019969075226301,0.0237044613027361,0.573405560368135,0.007497446765801,0.1856217156096614,1565138.85851304,10115225.9437988
2013-09-11,1.04207436535708,4132790.37307906,2.309011270218293,2.15143501756911,1518808.69748349,0.567707962705615,865154,6150834,0.876688215544268,0.90453961741663,-0.5079142392572649,122.7994453,122.8,122.0723698,122.0723698,2.29090801239505,261871.796970024,6.79981775455316,1780680.49445351,0.0027639413401737,0.0179880483700394,0.585696011075654,0.007468179096109,0.3536720364625919,1115489.39465493,10569875.4076569
2013-09-12,1.09175745002987,6644520.01562919,2.283375112854656,2.11804370136178,3540058.11194018,0.561469383742969,949623,6073882,0.864793575287552,0.88741217876654,-0.5104120456404477,127.4729976,127.5374322,127.0526064,127.5374322,2.50173332590709,141642.517407266,25.9929059207654,3681700.62934745,0.005677468256562,0.0190116686631354,0.580481052406105,0.007662059009751,0.5683594665528318,1316229.29355852,10374460.5087533
2013-09-13,1.02619921546161,2066949.75745975,2.295129183961885,2.13080207594414,1006174.80319537,0.561730915667611,962003,6073131,0.863257330990426,0.884185950265628,-0.5068497882835163,126.7115347,127.0803007,126.4892742,126.4892742,2.39543051926187,123803.251858334,9.12720819600698,1129978.05505371,0.0017380737772115,0.0186864631720026,0.580417378839614,0.0076651516539442,0.176725812467702,1354536.7818477,10341253.0204641
2013-09-14,1.07218951696107,5830415.32725905,2.2302213668351967,2.01220053242236,2338486.88258401,0.551620829630643,1074004,5969973,0.847528746899656,0.869134078350261,-0.518789952444388,127.5802972,127.81,126.8327506,126.8327506,2.5182151353784,265337.002622841,9.81327089500597,2603823.88520685,0.0039865099613141,0.021308321040797,0.57292915067144,0.0075398471074198,0.498272862066792,1531293.53117415,10169946.2711377
2013-09-15,1.02145813880889,2015053.32998141,2.242649483986551,2.03615110351385,513620.305822549,0.554146337704031,1027766,6016340,0.854095608442008,0.876965227681822,-0.5154972887394775,124.25,124.5,123.6630697,124.492,2.05523018769589,174238.969044509,3.94779238329483,687859.274867059,0.0010513924016972,0.0202000431488759,0.574346380852907,0.0074062073386223,0.1721418129069976,1440216.10726258,10265548.6950493
2013-09-16,1.03385112143172,2817054.61518413,2.251568282778968,2.05854096774535,1313163.27075406,0.55653048690449,973077,6068889,0.861817424281799,0.886014905342742,-0.512394330002751,125.35,125.35528,124.876,125.35528,1.75793336560159,167568.114172711,8.83659395605892,1480731.38492677,0.0022570952641944,0.0190485308480172,0.575579017752508,0.0074321754285216,0.2405759889991464,1334721.55164154,10374893.2506703
2013-09-17,1.01860983572528,2252222.13482701,2.261621059980737,2.07053000413654,663382.992207487,0.557903125313466,949818,6099240,0.865256038466416,0.888027173721834,-0.5094816548536321,126.1194061,126.444377,126.1194061,126.3339323,2.04718338916001,90969.9191550193,8.29233353584755,754352.911362507,0.0011477054623741,0.0184340404877774,0.576337165801243,0.0074396300266659,0.1922659132862968,1311659.7424411,10402430.0598707
2013-09-18,1.03056490280889,6378576.79972571,2.25876399144994,2.06671806744674,1295478.84282589,0.557064847666414,964998,6090976,0.86323674095171,0.882260310314841,-0.5088932358228301,127.0,127.1177004,126.4762046,126.9165121,1.89053556040719,90854.6822574799,15.2588010946374,1386333.52508337,0.0021032991813621,0.0183848293036021,0.575449676970016,0.0074355206506443,0.5443296062096188,1379698.97448823,10338515.8278236
2013-09-19,1.0882437469295,10818548.7289402,2.192644210467896,1.96407050882917,4077703.00688744,0.544017402772653,1171643,5897540,0.834260479605635,0.847812411471562,-0.5200810132194187,126.876568,127.2219673,126.7610182,126.9886979,2.14461586059763,325651.845571274,13.5216640481006,4403354.85245871,0.0066335544882294,0.0218188915208581,0.565836294293511,0.0073175137551067,0.9228501066444482,1784089.7436676,9938875.05864423
2013-09-20,1.00684699465701,1560047.81530976,2.1698661901908745,1.9226570017003,287675.269537589,0.53890000447856,1285559,5797925,0.81851317797852,0.833784827561312,-0.5246197783710169,124.3580734,124.3580734,123.5258567,124.18,2.20847186769617,350192.799574484,1.82147682615731,637868.069112073,0.0009596213347186,0.0235337053745186,0.562433709853079,0.0071623809619182,0.1330193673937538,1949365.69197113,9778599.1103407
2013-09-21,1.00411989748436,3510141.51189736,2.175865896296865,1.92933800696386,127898.530515131,0.540226165267022,1264746,5830472,0.821746703202072,0.837267483823327,-0.5229878326889488,122.614,122.917352,122.4404715,122.917352,2.06569322224275,423164.025649948,1.30224339207164,551062.55616508,0.0008281439328661,0.0226083970875689,0.562834562354591,0.0070841558254064,0.2991759366469235,1909290.13305059,9823399.66926124
2013-09-22,1.03478868311206,3609100.81531158,2.1668903012846257,1.90759764911649,1073511.38928536,0.538820178093927,1257823,5849395,0.823021750564004,0.841430428338628,-0.5239492518099524,123.3208759,123.354,123.1056049,123.354,2.2020505697815,158156.496542701,7.7876528170028,1231667.88582806,0.0018462551980216,0.0226880564754104,0.561508234569337,0.0070300743614809,0.307477423558688,1861252.33696451,9876512.46534732
2013-09-23,1.00815013279701,2177381.22345507,2.155737038631312,1.89473841145158,334534.116235693,0.53631759224007,1349990,5768596,0.81035700067401,0.824092118868022,-0.5259149686232638,123.5883291,123.6061454,123.1597115,123.2384384,2.26840965254216,256452.350612817,2.30446890206423,590986.46684851,0.0008845803966121,0.0234075845458873,0.559725176785957,0.0070018091305502,0.1854191082327654,2065688.85197613,9677325.9503357
2013-09-24,1.01802264343449,3559254.98471868,2.171648191161603,1.91419029917086,840510.685587083,0.539764024678827,1166943,5963223,0.836337190466533,0.857005486177734,-0.5215653465655616,122.7976115,123.05,122.6987104,122.6987104,2.27222186019244,267989.007085352,4.13636254982425,1108499.69267243,0.0016554904767485,0.0216394960445389,0.561403520723366,0.0069490074971808,0.3029585055502533,1679944.56338751,10068370.2389243
2013-09-25,1.02159173866002,4517190.43715331,2.158950417879177,1.91086450303694,1000922.85596629,0.536713874590283,1291997,5854203,0.819205032045003,0.833593522254687,-0.5234075755340086,123.6480016,123.9277421,123.6480016,123.8376642,2.22212082481378,197936.264294804,6.05679370848147,1198859.12026109,0.0017860702671208,0.0224246169142141,0.559138491504497,0.0069925642786781,0.3843288938272005,1955852.67905622,9797612.12325561
2013-09-26,1.01419690999156,1910839.38208189,2.182953063338253,1.92358508808397,664497.839130752,0.541907071925056,1087203,6064805,0.847986327755786,0.871357065397468,-0.5174352728792907,124.1302942,124.1302942,123.2698588,123.2698588,1.73882689423235,124614.341537217,6.3324347016053,789112.180667969,0.0011735777843895,0.0202543222284143,0.56216139415347,0.0069530723128265,0.162520545955198,1512521.2078021,10244993.5945097
2013-09-27,1.01553564125255,1996507.86890927,2.2149344904572725,1.97923664308112,694698.703805282,0.548508884191368,941191,6219092,0.868553938440701,0.891592440093799,-0.5096333214373576,124.752,124.8466344,124.5239653,124.8411458,1.92274576214227,78606.840098213,9.83763681299631,773305.543903495,0.0011479184234801,0.0180376182686151,0.566546502459984,0.006994224816295,0.1697425703514307,1275085.90392125,10486878.8983906
2013-09-28,1.01258859309068,1549026.73127627,2.210766289639324,1.97082466658784,439796.968350667,0.547598058424726,963659,6202781,0.865531700537505,0.886558926900669,-0.5100143571130157,126.2649989,126.914,126.2649989,126.856,1.9175186922156,84075.8545835923,6.23095448186494,523872.82293426,0.0007765008928845,0.0181262088008755,0.565724267225602,0.0070060334303443,0.1316483148011515,1334791.88567928,10431597.9166325
2013-09-29,1.02059825392905,2566039.48184203,2.2117926581335645,1.96924367355696,718038.889158589,0.547877662633036,950541,6222784,0.867433737220486,0.890958691696344,-0.5090490148603237,126.92,126.92,126.5,126.7407339,1.84791243865738,59035.3714642873,13.1628588310477,777074.260622877,0.0011496577566291,0.0178901652386096,0.565767827871646,0.0070200587325615,0.2180032098348035,1282880.15052822,10487153.8386967
2013-09-30,1.02045382717105,3661635.42376518,2.1945574114849524,1.94027280712442,945997.067438059,0.544326860243757,1064369,6118460,0.851633683073557,0.873920094241945,-0.511986757941232,126.972,127.134,126.9015424,127.01,1.74808082506311,277486.129876697,4.40916883974857,1223483.19731476,0.0018061873508223,0.0186400259675859,0.562966886211343,0.0069163093964668,0.310974177636011,1475001.51845023,10290159.8697084
2013-10-01,1.01744815007575,3592969.57732073,2.2115742811588146,1.96674300059882,1075067.6245581,0.547143628864913,912660,6287424,0.873243145496636,0.899081651957715,-0.5071728213762503,126.0884576,126.33,126.066,126.25,2.0089184484352,128031.451416672,9.39690257872142,1203099.07597477,0.0017716801679769,0.0175234417534674,0.56466707061838,0.006926800544275,0.3050214422908407,1188756.55979545,10590633.2425164
2013-10-02,0.97919580927044,9299381.49991307,1.802943413338117,1.28915358867594,-1734205.04704941,0.444389776259475,2880854,4313715,0.599579349367558,0.699246477810689,-0.5990760998318236,126.4154801,127.6256744,126.4154801,127.3012868,1.93976537121917,4425239.16757984,0.608110436209973,2691034.12053044,0.0039695419015078,0.0732118544179693,0.517601630677445,0.0065698812867826,0.7891414969578329,3544129.07035459,8240035.73195724
2013-10-03,0.997989801320158,3114630.31127848,2.043057415776082,1.68307314040795,-46162.2958480262,0.510713593088155,1943029,5254233,0.73003219835543,0.783880872839457,-0.545532568951947,103.7034256,104.3982181,102.8,103.5403855,1.86014671947677,1783892.54903251,0.974122715029522,1737730.25318449,0.0025614028870043,0.0326897873246693,0.543403380412824,0.0060363031472595,0.264194646032876,2547858.60404925,9241281.19826258
2013-10-04,1.02467194611338,1431782.54571989,2.114794725547063,1.7984812623452,1054643.27761623,0.527140458316492,1518206,5694193,0.789442760199847,0.814128729998842,-0.5286468535711193,117.67,117.748,117.4810251,117.6140484,1.81442424534972,290340.216858081,4.63243951881368,1344983.49447431,0.0019778381405367,0.0245209610650947,0.551661419381586,0.0064912207005251,0.1214028350612312,2188666.25463052,9601540.99431993
2013-10-05,1.02025658826696,3107419.1958527,2.0999872587533903,1.77225918727469,570174.602648517,0.523707111359268,1593420,5631231,0.77944678573401,0.805402015894235,-0.5313140150524703,121.61,122.184,121.61,121.94,2.21192544667474,214373.685332543,3.65972291218507,784548.28798106,0.0011516083082865,0.0256498119711292,0.549356923330397,0.0065053679318474,0.2633601386418654,2296083.95476237,9503030.84754946
2013-10-06,1.02245076982747,2099379.85937746,2.118564141545636,1.8006080089316,636187.570596695,0.527981785244627,1449220,5776171,0.799259848621124,0.826783843139201,-0.5265208552888833,121.14,121.2634273,121.14,121.2247691,1.86404450110038,99242.2699932392,7.41044960620142,735429.840589935,0.0010776115251971,0.0234356824616886,0.551417467706316,0.0064863203481373,0.1778570250452153,2038600.10215396,9759141.35717053
2013-10-07,1.1441185166144,18994230.2295868,2.1191818209676674,1.81361472236862,5635812.23407169,0.528214947016235,1328719,5900471,0.816200846844529,0.837706043388914,-0.5222959092307727,122.694158,122.694158,122.1902922,122.49,1.58413117029887,150509.708846165,38.4448417798217,5786321.94291785,0.0084032754868364,0.021692029646922,0.549906976663157,0.0065245555820024,1.608637639969579,1916308.58175573,9891331.2205561
2013-10-08,1.01325033097574,1954618.24684049,2.129877168751453,1.83418996951486,542482.687108081,0.531042999079479,1204521,6044680,0.833840860530699,0.859045078157316,-0.5193164354320912,124.2045923,124.2045923,123.5853352,123.6080395,1.6363168070719,177464.518000494,4.05685155106088,719947.205108575,0.0010439597313713,0.0204143908625497,0.551457389942029,0.0065226750924754,0.1654815349899244,1664859.43094616,10146430.3713657
2013-10-09,1.02647626553028,6892345.31153558,2.150946113402628,1.86391921812925,1353272.90658612,0.534681352137453,1119384,6137570,0.845750159088786,0.868101623373073,-0.5133396659390186,124.893851,124.9082201,124.2095202,124.4934057,1.83045563912414,220945.149160031,7.12492698631705,1574218.05574615,0.0022761071029096,0.0187931589660916,0.553474511103544,0.0065650327571187,0.5832987319503883,1558529.65792175,10257610.1443901
2013-10-10,1.01100894225297,2875103.28249755,2.1637611040362845,1.87977412094134,482856.379203191,0.537841372222381,978123,6288406,0.865249526778418,0.893100849020216,-0.5098607596589957,126.3273045,126.3273045,125.68,125.79,1.96761584862078,217018.668059465,3.22495319651895,699875.047262656,0.0010103182210147,0.0176027782012312,0.555444150423613,0.006574657871527,0.2432210002155114,1259009.55674241,10557291.3736616
2013-10-11,1.0211346055586,2270861.34980513,2.17028415252181,1.88997010601364,886821.702068569,0.53914792321578,867998,6409483,0.88072823549797,0.913230760128126,-0.5075306141311609,126.6825667,126.8,126.266,126.8,1.89873778530169,89779.0473957417,10.8778248131716,976600.74946431,0.0014068000252849,0.0170579701929671,0.556205893408747,0.0065788159933855,0.1920296771873782,1026095.26895219,10799469.5333596
2013-10-12,1.0214294284559,1656971.28097814,2.1710888945512847,1.89053837743042,798340.261072503,0.539097908979683,861138,6424541,0.88180401579592,0.911649904725654,-0.5065209413972251,127.4067976,127.4067976,127.0593472,127.38,2.19730711305695,38590.2509797066,21.6876151568002,836930.512052209,0.0012030392538248,0.0168926254018635,0.555990534381546,0.0065803764669085,0.1400542460524549,1045262.44996692,10785652.3523449
2013-10-13,1.03061876974702,2936634.18457567,2.2493379800214672,2.01507031747694,1086827.75511134,0.555908613795345,519904,6774497,0.928725607489909,0.947777642577597,-0.4876467878167756,127.8117939,127.98,127.58,127.58,2.28685742374125,34918.9750128572,32.1242742580836,1121746.73012419,0.0016082694678708,0.0137678778864757,0.56967649168182,0.0066368418135441,0.24810092422776,618126.78996508,11218313.0123468
2013-10-14,1.05366214178174,3450743.14556954,2.287987964913857,2.07767307854106,2304291.68265712,0.56315089206961,457769,6839870,0.937271629906604,0.946828412965319,-0.476761233499568,132.9154572,132.9944193,132.6699311,132.6913314,2.6905522361854,199761.267864703,12.5352275608193,2504052.95052183,0.0035739364239403,0.0125190756272494,0.575669967696859,0.0069091705117075,0.2913814540239591,629694.61154835,11212995.1907635
2013-10-15,1.05651803965795,3829812.42404353,2.42368116549047,2.29741058697415,2638425.14567752,0.584819242644085,242522,7061529,0.966796234035058,0.968113952676848,-0.4432319365168043,135.718,135.718,135.272,135.43,2.81822662210611,123832.935139355,22.3063281001001,2762258.08081688,0.0039226233990672,0.0096488908039858,0.594468133448071,0.006975162914846,0.3232127421297244,377823.82677753,11471365.9755343
2013-10-16,1.09583790702828,13799110.9321124,2.2994627439653743,2.10545295040771,5050137.95221296,0.564464143393252,459583,6854596,0.937165469972775,0.931900153152147,-0.4676270232240367,143.2575991,143.9535932,142.6136325,143.140248,2.37286023762201,472365.985422382,11.6911549689532,5522503.93763535,0.007777951301821,0.0122466149311585,0.576710758324411,0.0072591124013632,1.1640448044500082,807285.53500453,11047154.2673073
2013-10-17,1.0460335456538,3969088.75681244,2.394224046360092,2.25807310201913,2250620.93883508,0.581855805272376,271708,7050058,0.962890373715849,0.959888712137412,-0.4436645844884045,139.1320428,139.425437,137.52,137.52,1.85308052681651,223302.880911547,11.0787814722667,2473923.81974663,0.0034704060125361,0.0095022115298959,0.591358016802272,0.0071248460649812,0.3347005876998759,475664.31198708,11382950.4903248
2013-10-18,1.05741020980676,2493980.13522146,2.5311124072703737,2.48571234566442,3020615.37509306,0.604916456211575,152820,7173660,0.979141415795853,0.979644876079948,-0.4090111320525541,143.9029281,143.9772164,143.6759218,143.7626273,2.21207328673147,78148.3476220368,39.6523255706214,3098763.7227151,0.0043242493226198,0.0073502770943818,0.612266733305957,0.0073821732952166,0.210224293171783,241481.27841604,11621933.5238958
2013-10-19,1.09453997118783,6189809.34874541,2.724711434358252,2.79871809280393,5602088.12269608,0.632988342700196,118097,7204536,0.983872331168311,0.97975834991871,-0.3583350639068872,152.98,152.98,152.8244377,152.89,2.78658911488746,366169.510596465,16.2991659889177,5968257.63329255,0.0082536463910887,0.0052991561347217,0.638287498834917,0.0080366062173633,0.5215106031464665,240247.93839679,11628741.863915
2013-10-20,1.06896992983043,5547891.8578987,2.7195861930409024,2.79924074925418,3364849.92335806,0.631849013651527,116202,7216052,0.984151940181014,0.980126826547993,-0.3561031412546066,166.1890183,166.1930062,165.308,166.0,2.52799398816635,126186.275052308,27.6657362059639,3491036.19841036,0.0048000411758551,0.0052286768630093,0.637077690514537,0.0081637109396918,0.4672312227285892,235973.36207937,11637991.4402325
2013-10-21,1.21225173012319,39674156.6260881,2.879312504466615,3.10747273075935,14592541.4206405,0.652863963910033,74714,7264420,0.989819779826884,0.98213410284705,-0.3040558327903143,167.1298021,167.1298021,166.25,166.3748449,2.80421820380688,124958.440304606,117.779157814941,14717499.8609451,0.019813428954971,0.0036031000829198,0.656467063992952,0.0085282584893214,3.339786318672315,212233.27656333,11667006.5257485
2013-10-22,1.19316180973361,18304934.8991256,2.9695539734078973,3.29925506739075,15176054.8139328,0.663387451231202,77869,7267171,0.989398423970462,0.973833239759288,-0.2668325810208681,181.554,181.9407815,180.13,180.13,3.4943243124496,430955.824798222,36.2148734061975,15607010.6387311,0.0205586751074206,0.0028588667360369,0.666246317967239,0.0091727085875903,1.5401226212151993,311001.49115549,11574363.3111563
2013-10-23,1.17278024995096,18481945.9599975,3.126366342406363,3.60458398311614,14396040.6298975,0.680552896309,38840,7305056,0.99471125408094,0.988445612195507,-0.212698491126704,191.0,191.44,189.706785,189.75,3.23771749087663,252290.589397513,58.0613460623966,14648331.219295,0.0189091682966365,0.0016270899473275,0.682179986256328,0.0094158107256972,1.554293279734713,137391.9521164,11753497.8501954
2013-10-24,1.06815637645268,6201336.79711182,2.9564432576400974,3.31918431490503,5738815.2603123,0.659304586553753,124318,7208920,0.983047325069771,0.960169753640058,-0.2493074148809074,204.4370267,204.5598924,203.94,203.94,3.08786792110091,2527232.24509487,3.27079061350647,8266047.50540717,0.0105777803261128,0.0030668247686669,0.66237141132242,0.0092705758573177,0.5212839142598688,473831.15783919,11422433.6444726
2013-10-25,1.3086791422026,56061838.4654885,2.7573093047180817,3.06386699948566,26431035.2254618,0.635742404655254,186808,7145592,0.974522939283181,0.940374281750174,-0.2755752112258864,187.6382123,193.6052769,187.6382123,192.8086188,3.15398928630445,3226731.62015399,9.19127164477361,29657766.8456158,0.0366610948581657,0.0046542351621246,0.640396639817379,0.0086533184079306,4.710227855092441,709673.63442269,11192466.1678891
2013-10-26,1.03767143176987,4300733.29195672,2.632953360605942,2.84180706299078,2194694.32627178,0.620198036384147,272433,7065170,0.962781126346413,0.914222627296669,-0.3059195426212088,185.5236628,189.1555457,184.893901,186.5947209,2.43199614363149,776803.508712108,3.82528889436975,2971497.83498388,0.0036594648188498,0.0074630696758949,0.627661106060042,0.0085976668122653,0.3612027927097113,1020115.12345463,10885365.233476
2013-10-27,1.07826338176351,5294253.86650057,2.83560567059972,3.19139621785725,2921139.77241387,0.646952265127396,96100,7250143,0.986918483366259,0.968051495294108,-0.2492750606582272,179.6064231,180.4462804,179.56,179.56,2.41766008413413,194636.462283982,16.0081836575503,3115776.23469785,0.0038192392730655,0.002700287647475,0.649652552774871,0.0086958245280724,0.444477884549641,380543.90473931,11530620.8975725
2013-10-28,1.07063800825528,2781705.66793053,2.850055084531919,3.21934923098426,3417055.49110149,0.648879224455287,78068,7275941,0.989384293655338,0.975212398085361,-0.2417613534240386,194.4355578,195.4023098,194.0,194.0,2.47204734384764,123406.969097085,28.6893235131095,3540462.46019857,0.0043171134140065,0.0024054944953956,0.651284718950682,0.0090875794441589,0.2334517221555471,295357.65721774,11620182.1450941
2013-10-29,1.16096839006185,7465844.32745775,2.935714579891008,3.37533585765432,10295071.1578653,0.659367139301091,45785,7317576,0.993782051430047,0.98702656233606,-0.2086755472592344,196.9644394,196.9644394,195.7562548,196.0181504,2.29481412296151,127379.252305446,81.8221980545038,10422450.4101708,0.0125391887885496,0.0015680214526962,0.660935160753787,0.0092070564406082,0.6263528679738539,154637.40660815,11764902.3957037
2013-10-30,1.05763787428767,2702010.91464664,2.827693674859774,3.19432883009404,3800562.6618288,0.645170622410863,141758,7230872,0.980772397367018,0.96081808864343,-0.2337071747519218,203.5934349,204.8985995,203.5593965,204.7172157,2.82452003207854,357439.286321915,11.6327502523211,4158001.94815072,0.0049737627215678,0.002638381982522,0.647809004393385,0.009296204783356,0.2265946504461758,467221.36376315,11457193.4385487
